year,month,MUGU,KALIKOT,JUMLA,HUMLA
1996,10,121.3415612,107.9457975,152.8067854,82.08400662
1996,11,11.17008908,6.480067178,5.834012199,21.83516446
1996,12,7.574314705,4.284827235,4.930390924,13.20269281
1997,1,65.73703379,56.95475719,59.55376145,73.68732643
1997,2,88.8682877,57.09320886,45.25544174,134.1686333
1997,3,76.26725911,82.62155892,82.16929145,90.63492885
1997,4,69.8534177,145.4073985,128.5380703,45.80303315
1997,5,69.16440332,116.8690087,125.4295538,62.57648957
1997,6,106.5213337,225.5299378,192.2300386,107.5810998
1997,7,226.5451768,307.1915663,268.1746217,217.5489565
1997,8,188.3121436,338.8784708,264.9621259,152.2186091
1997,9,140.3910589,205.1874339,157.1574825,140.7839604
1997,10,45.75039423,92.16922084,83.28612422,49.74487282
1997,11,97.35750698,98.43078139,96.53528105,107.3471545
1997,12,108.955918,151.8237023,132.2043374,114.2412905
1998,1,27.3964518,22.35815082,20.03618323,33.96505132
1998,2,80.03402276,78.88342476,74.16822445,98.0335016
1998,3,133.7604041,137.9910443,131.3112085,152.0816842
1998,4,32.11378184,68.22632819,44.21450721,32.27148244
1998,5,57.01120349,97.29543794,88.72165901,61.82125584
1998,6,112.9058978,205.3011445,189.4634769,106.5969118
1998,7,255.1921658,441.8031477,314.3439327,233.3446253
1998,8,237.0130658,400.2145187,296.4079649,240.8011415
1998,9,87.04679065,148.3244355,142.5194003,86.01756915
1998,10,55.07651481,58.91541824,57.06867505,82.91943329
1998,11,33.46823179,35.21971282,34.20540053,30.4559673
1998,12,17.86187188,10.9384599,9.337599116,32.18726471
1999,1,49.26064963,50.79582798,51.80938108,68.57562411
1999,2,59.36430699,52.05976353,54.3192221,65.34913497
1999,3,36.17448163,18.95642544,24.65607449,70.54512732
1999,4,15.80067325,16.22640285,23.30499321,15.55285474
1999,5,64.19844762,111.2418796,111.207025,74.33630852
1999,6,161.530049,273.4786437,234.4627332,154.501535
1999,7,256.9171406,445.8755954,315.2369872,257.9362385
1999,8,249.035682,360.573218,304.3107483,243.7771855
1999,9,127.6177037,195.5468075,162.5916386,134.5061871
1999,10,63.22810959,73.59620607,76.12574852,63.8283228
1999,11,6.422566493,9.146593034,11.03212182,11.37380499
1999,12,24.5597648,23.09472431,16.83387097,29.02865844
2000,1,84.67646466,45.41312696,45.28547058,113.7776876
2000,2,118.5327815,118.4041301,107.9542715,143.0931991
2000,3,149.6425203,109.0455649,104.1897423,171.5387796
2000,4,34.38822823,45.92715471,56.46996949,32.37762086
2000,5,103.2747777,157.0569203,123.8647125,85.45133306
2000,6,247.3012928,383.7349141,330.4875299,231.4654565
2000,7,256.6043018,405.814074,327.0935544,243.5397405
2000,8,230.3916527,339.1993546,273.4568226,217.1264219
2000,9,88.51833044,139.4259921,145.7888052,81.50118237
2000,10,25.66374515,28.88953556,26.82024928,30.97627015
2000,11,51.18408875,37.79048671,34.18833575,74.44083651
2000,12,29.7846212,15.10361211,22.56023068,31.28446952
2001,1,35.84004603,41.90180919,35.49516238,47.05726966
2001,2,50.88445323,48.94851399,45.42881185,61.72700383
2001,3,91.84553596,108.6948074,118.1448042,87.58905398
2001,4,52.95993121,102.2520548,109.7243648,47.41023079
2001,5,83.6751479,138.9957624,109.6238373,82.12951197
2001,6,175.0494781,243.1846768,231.6306759,160.9555835
2001,7,265.6104821,379.3801313,303.1848471,249.5325733
2001,8,185.9451641,259.2653338,222.6158114,179.5176595
2001,9,49.60276568,97.51127136,107.0927169,33.16209609
2001,10,31.95274707,55.31425155,55.91219779,44.94524331
2001,11,15.61847982,11.56947579,12.15602009,17.28969675
2001,12,26.80494976,11.88698627,15.86323336,38.89441162
2002,1,112.2820408,98.09664823,105.9956271,127.2111504
2002,2,133.0859082,120.4880208,122.3632228,156.3555619
2002,3,65.87721962,69.94420316,78.21049186,69.02036762
2002,4,81.25879632,90.95897111,103.5453384,87.89406242
2002,5,60.3276434,95.57483072,75.84980644,44.55603709
2002,6,80.8776217,146.529449,132.2938109,92.2623742
2002,7,167.6489619,347.8627442,242.9303265,168.936962
2002,8,283.6551118,419.145714,313.0878288,242.9086434
2002,9,148.498638,202.6152357,186.506211,139.1058744
2002,10,24.04690524,54.92800723,53.19455884,27.99283314
2002,11,32.81946872,44.2076848,41.9973072,28.06361534
2002,12,25.73720144,31.12778084,29.03834666,34.66412369
2003,1,61.35919665,64.32666123,58.00522251,70.06624461
2003,2,125.2539378,142.2672249,136.2642372,134.9797029
2003,3,49.94762343,62.47584737,51.69526183,70.07283653
2003,4,60.501845,81.91103809,92.74872273,51.08713783
2003,5,55.34794334,64.81210115,77.34151269,62.19016804
2003,6,110.8454145,173.0911032,167.84105,111.0388566
2003,7,269.2596108,490.8667649,351.8667742,255.3687564
2003,8,196.9688586,355.9939591,293.9958244,189.5799376
2003,9,200.2528678,325.4915653,260.5864321,178.9983947
2003,10,12.80378435,26.55972552,23.6494569,14.55292743
2003,11,18.89839416,12.72907629,12.71822417,33.02735796
2003,12,39.82901479,29.96376345,34.00824673,31.6934984
2004,1,87.9100502,83.00142381,80.85462685,91.2116042
2004,2,39.85935424,21.32614396,18.72842705,40.64726882
2004,3,8.424784891,11.79492309,15.16400818,13.26819509
2004,4,76.27111309,88.30930283,100.7482863,74.43850187
2004,5,72.32955764,85.38874181,84.37836301,88.03095227
2004,6,105.2230209,152.7599808,151.0610497,113.525244
2004,7,195.1183742,293.8477804,245.9607489,196.0215427
2004,8,192.1138723,277.1963659,240.5225862,181.7071707
2004,9,80.6184311,166.6517712,110.5308359,81.58197634
2004,10,69.29968468,108.3791422,100.428682,67.97806519
2004,11,18.84870198,30.58794438,23.05246842,21.1120615
2004,12,46.31448424,17.83781171,24.11439121,52.79317169
2005,1,124.4375438,115.5028062,114.1077362,133.5993866
2005,2,132.5233266,115.2298126,116.1829041,154.343071
2005,3,51.73772372,81.68546746,71.28280923,51.32071916
2005,4,93.9960101,102.2602803,125.5814757,85.90610357
